relpath,dataset_source,class,duplicate_of,pixel_hash
data\raw\dataset4\normal\normal\44n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\44n.jpg,df74fbbdf775fa34991608ea01058134487df28a011d20cd3ff4fc5b93d3f306
data\raw\dataset4\normal\normal\45.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N24.jpg,4b211a60b15d1fc833185875d0094fdd5653e1cbe4f9e5fd1ff85b6b6862c23c
data\raw\dataset4\osteoporosis\osteoporosis\45.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\45.png,0e2775106562762a70cb3121f5efc627c92f673bed05e34aed525e5a16cb485e
data\raw\dataset4\osteoporosis\osteoporosis\45o.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N24.jpg,4b211a60b15d1fc833185875d0094fdd5653e1cbe4f9e5fd1ff85b6b6862c23c
data\raw\dataset4\osteoporosis\osteoporosis\46.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\46.JPEG,b4e010a2db01a14645935a2bdd5b840507d2baf0de7ec7c4ea9e4eedeff9bf36
data\raw\dataset4\normal\normal\46.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N25.jpg,80d6ce3d21c95a89dc034b87a37c932ec095bad09cd6c7dbae26340f1cc71297
data\raw\dataset4\normal\normal\47.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N26.jpg,0073a5535efbb9847861dd52b8831e433375feb0c734782c91f9c4f536eec3c5
data\raw\dataset4\normal\normal\47n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\47n.jpg,37cd9c34ab05338333c9e2edb8f3728d59d2f1cf9b9a878650dc8a778f5affc2
data\raw\dataset4\normal\normal\48.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N22.jpg,f831e9fe5cfca0d6e1981de9d85e12ba76c080ceede25407cb43a68d16c1f6ff
data\raw\dataset4\osteoporosis\osteoporosis\49.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\49.JPEG,cb4da441236e09bd724d852635dac4546bbb73ff2f3fb0c45698916009c7b97e
data\raw\dataset4\normal\normal\49.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N28.jpg,8f14213133352c984e3aaa97ce6bf7e78253363ba8fb38fedbdd9fcac316e2fa
data\raw\dataset4\osteoporosis\osteoporosis\4o.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\4o.JPEG,5f8e2bd44658f8fea8ad0f146ad8962f9f57d5e33805c6a9fd4f2258fc400cb4
data\raw\dataset4\normal\normal\5.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\5.png,79a497b6f34b3d8ffb67614ea5493e5e228a008275f7e298b69260e5441063e5
data\raw\dataset4\normal\normal\50.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N29.jpg,bcd0f479c76eaad27c7635612e85c61901be05c36ac7d6e2bb890f96b4482592
data\raw\dataset4\normal\normal\50n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\50n.jpg,208a36b6903d5e77cc3bd82b069321a370c1357c9818e0d95677a4078087ab71
data\raw\dataset4\normal\normal\51.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\51.jpg,0f65d390913019c4f271281c9814a88a305c6bed5ba408fcdf6cb9d5354cfbda
data\raw\dataset4\osteoporosis\osteoporosis\51.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\51.png,40c48148a22532188d29273d59b9cebe06fd1b54310ff0df773f0f68ea88de93
data\raw\dataset4\osteoporosis\osteoporosis\52.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\52.JPEG,d25c1a62bdcad1cd1315ccb3af54d2d28565629370f281690e4ba68eaaa9484b
data\raw\dataset4\normal\normal\52.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N31.jpg,ea7981416d6152ce0199cba1cb09f20541dd43196fda4337746f309d82f07680
data\raw\dataset4\normal\normal\53.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N28.jpg,8f14213133352c984e3aaa97ce6bf7e78253363ba8fb38fedbdd9fcac316e2fa
data\raw\dataset4\normal\normal\53n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\53n.jpg,ede0d5af0c848d1ebea12e088cbee14e2e27d25ec81a80b1da7e9975561beb95
data\raw\dataset4\normal\normal\54.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N33.jpg,28880e698995c636c99601d839e308609b75f54b6d2c46f72ccab99a326ac440
data\raw\dataset4\osteoporosis\osteoporosis\54.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\54.png,d1253088e0b10328feaaac8f0a152eb3ecaa2c26d9f92b470c4f10d20cd96f7d
data\raw\dataset4\osteoporosis\osteoporosis\55.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\55.JPEG,61baeb3841cc1c8dffdd1357f342c2152645cbc1abf3e14050d83b74b78f5d2a
data\raw\dataset4\normal\normal\55.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N34.jpg,51140763e205ca9f2b41838445d8a0eeacfa410f311a78efe4f3218561e90e74
data\raw\dataset4\normal\normal\56.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N35.jpg,8ec4f55e043e7a4ced66d62682a0e6f14411d4ca8d0f9958924aef343cf92f36
data\raw\dataset4\normal\normal\56n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\56n.jpg,1cd8d3c43c7fd39746e68b672c6eec4ed4b6b4d413d4aadcd330acc377f7a15c
data\raw\dataset4\normal\normal\57.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N36.jpg,6f7e319420fde9d35379938255cb2e7297e34c82ffff734e5b9e5baf012552a9
data\raw\dataset4\normal\normal\57n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\57n.png,f4993d96e22f49c7653578b4bba82ce31d8346fdb8b724fa66e287a0c92b1a3b
data\raw\dataset4\osteoporosis\osteoporosis\58.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\58.JPEG,296417f82b45e2e3d361119e93e46a06298e712ebe5d9d14c7b35b96f2485ca6
data\raw\dataset4\normal\normal\59.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\59.jpg,554bf255476837eb423573b08c93969c77a5610360885f74022d96350ef3974b
data\raw\dataset4\normal\normal\6.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\6.png,67e343d0290916726501ca8fa97972b768b7439859077b77713c940678851deb
data\raw\dataset4\osteoporosis\osteoporosis\6.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\6.png,77d73b5b1d8efc6dc3577d5994f538e11ff6757fcbff05a1c0405648a0f9c631
data\raw\dataset4\osteoporosis\osteoporosis\60.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\60.png,0e7a9ef3c46afaf29d9a3c176a8502a36610e1ff477e5d915634b07dacb2c8c3
data\raw\dataset4\osteoporosis\osteoporosis\61.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\61.JPEG,282a15df243740b6a0952927ecc34427429aa7f125b8a315aa16bba10e67811f
data\raw\dataset4\normal\normal\62.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\62.jpg,2a72cc3f5d90e55ded6a2715ce480dd7082a5bc87f690a5be4d9a21b1306bcc0
data\raw\dataset4\osteoporosis\osteoporosis\63.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\63.png,1a82cd04590ac2b948fd1e9e5e472c3a8e0cd7d004bf71c19c8fc3ea5a68e565
data\raw\dataset4\normal\normal\64n.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\64n.JPEG,4cae2baa6b28534b84ba819a36c1454b97d2d35ab533bb72ed1d146113a9e572
data\raw\dataset4\normal\normal\65.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\65.jpg,105c30f8763c33f90ba004bc345fc9993001ef37c265dcb92db03700011d23e9
data\raw\dataset4\osteoporosis\osteoporosis\66.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\66.png,f44484152670d9b712dd9d5da1c64a834ae6438d8846edc17f9bb3a320d5dd26
data\raw\dataset4\osteoporosis\osteoporosis\67.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\67.JPEG,a463ee420def599e742a662623e70d13adc188bcddd479048e7c483e52fcbfa3
data\raw\dataset4\normal\normal\68.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\68.jpg,2bdae1086dc66732645938702f9ef5d7d815567e380d1b77d057b3805a89471c
data\raw\dataset4\normal\normal\69.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\69.png,ab170d5a7a09da98523c365bf3f701b23ed3d68e6a62035bb92641100c9c5260
data\raw\dataset4\normal\normal\7.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\7.jpg,561dfe7622e4af17360f34885d7c6510e3445311cb564939b1db00e1ce794ef0
data\raw\dataset4\osteoporosis\osteoporosis\7.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\7.png,e6801fd2a889c7cb01b917655e28018fbf2c0007229f0245f760615154aebd11
data\raw\dataset4\normal\normal\70n.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\70n.JPEG,c760a9293d512f8cd7755c69a90d7d595fa0e6e4efbdb284008f5d2e27622ad4
data\raw\dataset4\normal\normal\71.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\71.jpg,349f7cb0659f37b2c6b878239f11980cad899ccadd91016162640340ca0fae31
data\raw\dataset4\osteoporosis\osteoporosis\72.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\72.png,bcbe0e0289bddaab8b4e1c22d1a859fc10512f959cb0674770275133b37fca55
data\raw\dataset4\osteoporosis\osteoporosis\73.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\73.JPEG,b4fdbd93d482ce53290381c159b3275354570d9ae549eddfa51f12fe5b12b65c
data\raw\dataset4\normal\normal\74.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\74.jpg,4247d6bde3180bdc82323fc88eef178b47cc7d56efa9e5e6c53c1c8b20bdc288
data\raw\dataset4\osteoporosis\osteoporosis\76.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\76.JPEG,0a6a0e18ee7fb1fbbc9c5dbeb094df884373f4d527ac70f2c3bdb8fcb6099b77
data\raw\dataset4\normal\normal\77.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\77.jpg,3dde27f9757ba958b52f25fb09ff6ae08ab5bb16564efa4fda5f885abd0aceea
data\raw\dataset4\osteoporosis\osteoporosis\78.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\78.png,157ebdef34cae2a03566571ce5e97c5ffaf5e936d82c0a1cb651654b2d1262bc
data\raw\dataset4\osteoporosis\osteoporosis\79.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\79.JPEG,62b0d11d8e644089ee15816e46a27b5414c02799439707aa9610f05736af394b
data\raw\dataset4\normal\normal\7nn.png,dataset4,normal,data\raw\dataset2\osteoporosis\osteoporosis\7.png,e6801fd2a889c7cb01b917655e28018fbf2c0007229f0245f760615154aebd11
data\raw\dataset4\osteoporosis\osteoporosis\8.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\8.JPEG,8f74f537fee74ff66f9fc7dc72de539b649f1814b2ebff432522e39faa2b8a52
data\raw\dataset4\normal\normal\80.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\80.jpg,2a17c8210aa553f34ee129f0b79fbe7c08b7ffc7ccff60f8c493fec6e240a540
data\raw\dataset4\osteoporosis\osteoporosis\81.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\81.png,08255f7f30247e06b931e53d96acbfe611e7c3dcb7a92776842ce6a1ceaad206
data\raw\dataset4\osteoporosis\osteoporosis\82.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\82.JPEG,820f852c67452ee65adbdd6d90b7413cf6f3865be189fb7d34fb57dc12b9e137
data\raw\dataset4\normal\normal\83.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\83.jpg,1d81fcbe644609a6c71937dcd84243f6515766d7c58e49a6a7dbe4e0be257c7d
data\raw\dataset4\osteoporosis\osteoporosis\84.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\84.png,acf9fb6b0386f500ea2a37d67e07b49f228be1897467151b81ac8a0c4ba00ad4
data\raw\dataset4\osteoporosis\osteoporosis\85.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\85.JPEG,2c2b3026fcde070049c9bb7fee2275c7334f9c9cc0a5e4af37d1bbdbc75b605e
data\raw\dataset4\normal\normal\86.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\86.jpg,a028eda4f74c3d0b63cf0074c12c151556b1f23c246fb4d5ce481678c5dc39cd
data\raw\dataset4\normal\normal\87.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\87.png,5b6ce75c4e3caa7b51e500bf851306ea2610781547021b9e2467b57b9f72ad03
data\raw\dataset4\osteoporosis\osteoporosis\88.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\88.JPEG,813b041ddde56186d96a11c21640b2c912977d8b23d5f5467a6526ca9fd06d35
data\raw\dataset4\normal\normal\89.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\89.jpg,927c1c41194f65e3a9de26686b7583ed885d0ae78124199b04c990d740219b38
data\raw\dataset4\normal\normal\9.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\9.png,dd764afae767945b80591ed22e0f90738c2c084654ba0c1c1790600a60fa4f22
data\raw\dataset4\osteoporosis\osteoporosis\9.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\9.png,c8cdda53f4069c910db3ccca26cd66eb4826bbffca039e0a7dd5bbbdce0aa2f8
data\raw\dataset4\osteoporosis\osteoporosis\90.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\90.png,8e90b081c341f2643ea4caab747ed7f500b3fd7b343ea8ab95c85a2257e4539a
data\raw\dataset4\normal\normal\91n.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\91n.JPEG,42b70f6de61c605eee818b4c815086ff9992a72d90c3032889518f1a117270e5
data\raw\dataset4\normal\normal\92.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\92.jpg,d45b5aab6316fbf8cf104bfaab72530228d4b87fb8163682c86ce273115761ac
data\raw\dataset4\osteoporosis\osteoporosis\93.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\93.png,853410ae13ed3259346a20401e5b0d1dc004285426e75e28aeced8b75b1431a1
data\raw\dataset4\osteoporosis\osteoporosis\94.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\94.JPEG,42ba53ced59d58b28b9a5f4908649c6b979b6aadf351df93760cb27da2e53cbe
data\raw\dataset4\normal\normal\95.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\95.jpg,e53b7811e7cfa1927ba2a5b1041d4d717b96909eb55be1a1a3c2acccd8347b81
data\raw\dataset4\normal\normal\96.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\96.png,96a104e14670c47bb83e4bd3aeac1beb15423be39d6b2228f7b9110e075d1f37
data\raw\dataset4\osteoporosis\osteoporosis\97.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\97.JPEG,6df0dbcf16989aa8840791612d1fcd42fba3805bb1fd1f6fd559898841ecc18b
data\raw\dataset4\normal\normal\98n.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\98n.jpg,229e3a25474045b8456bbc94c86590ccd6bb44eeada4562eea09b6313f556046
data\raw\dataset4\osteoporosis\osteoporosis\99.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\99.png,97e335e8c4b3b58e79ab7a47161e0dfb2c7e7971052e389cbd21ac52cd636028
data\raw\dataset4\normal\normal\n19.jpg,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP102.jpg,1493de60135f80c0bbdc19155615a346b573e99c98d943f60af6c452c47a042c
data\raw\dataset4\normal\normal\n5.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\n5.jpg,fd962fc9a3fac9cf91c3c02b3f83aef7910c5f5abf8e17638face70bcab0bcb7
